station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
LUZ;01.01.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;37.9;68;;;;;;
LUZ;01.02.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;22.7;37;;;;;;
LUZ;01.03.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;62.7;83;;;;;;
LUZ;01.04.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;138.4;143;;;;;;
LUZ;01.05.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;144.6;97;;;;;;
LUZ;01.06.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;193.7;118;;;;;;
LUZ;01.07.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;145.9;88;;;;;;
LUZ;01.08.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;68.9;41;;;;;;
LUZ;01.09.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;99.8;91;;;;;;
LUZ;01.10.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;31.2;35;;;;;;
LUZ;01.11.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;68.9;88;;;;;;
LUZ;01.12.1864 00:00;;;;;;;;;;;;;;;;;;;;;;;4.2;5;;;;;;
LUZ;01.01.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;66.5;119;;;;;;
LUZ;01.02.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;73.1;119;;;;;;
LUZ;01.03.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;71;94;;;;;;
LUZ;01.04.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;
LUZ;01.05.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;86.4;58;;;;;;
LUZ;01.06.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;55.2;34;;;;;;
LUZ;01.07.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;163.5;99;;;;;;
LUZ;01.08.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;212.4;125;;;;;;
LUZ;01.09.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;
LUZ;01.10.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;75.6;86;;;;;;
LUZ;01.11.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;90.8;117;;;;;;
LUZ;01.12.1865 00:00;;;;;;;;;;;;;;;;;;;;;;;10.5;13;;;;;;
LUZ;01.01.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;28.7;51;;;;;;
LUZ;01.02.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;126.6;207;;;;;;
LUZ;01.03.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;145.2;193;;;;;;
LUZ;01.04.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;99.7;103;;;;;;
LUZ;01.05.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;117.5;79;;;;;;
LUZ;01.06.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;77.7;47;;;;;;
LUZ;01.07.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;81.8;49;;;;;;
LUZ;01.08.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;278.3;164;;;;;;
LUZ;01.09.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;102.8;94;;;;;;
LUZ;01.10.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;29.2;33;;;;;;
LUZ;01.11.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;90.8;117;;;;;;
LUZ;01.12.1866 00:00;;;;;;;;;;;;;;;;;;;;;;;80.5;103;;;;;;
LUZ;01.01.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;173;310;;;;;;
LUZ;01.02.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;66.9;109;;;;;;
LUZ;01.03.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;119;158;;;;;;
LUZ;01.04.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;121.1;125;;;;;;
LUZ;01.05.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;179.6;121;;;;;;
LUZ;01.06.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;157.2;96;;;;;;
LUZ;01.07.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;68.8;42;;;;;;
LUZ;01.08.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;128;75;;;;;;
LUZ;01.09.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;131.8;121;;;;;;
LUZ;01.10.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;187.5;213;;;;;;
LUZ;01.11.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;31.3;40;;;;;;
LUZ;01.12.1867 00:00;;;;;;;;;;;;;;;;;;;;;;;66.9;85;;;;;;
LUZ;01.01.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;42;75;;;;;;
LUZ;01.02.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;15.4;25;;;;;;
LUZ;01.03.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;91.9;122;;;;;;
LUZ;01.04.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;86.5;90;;;;;;
LUZ;01.05.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;30.1;20;;;;;;
LUZ;01.06.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;117.9;72;;;;;;
LUZ;01.07.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;167.2;101;;;;;;
LUZ;01.08.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;96;56;;;;;;
LUZ;01.09.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;91.9;84;;;;;;
LUZ;01.10.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;176.4;200;;;;;;
LUZ;01.11.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;29.2;37;;;;;;
LUZ;01.12.1868 00:00;;;;;;;;;;;;;;;;;;;;;;;161.1;205;;;;;;
LUZ;01.01.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;47.1;84;;;;;;
LUZ;01.02.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;38.1;62;;;;;;
LUZ;01.03.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;75.2;100;;;;;;
LUZ;01.04.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;68.2;71;;;;;;
LUZ;01.05.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;120.4;81;;;;;;
LUZ;01.06.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;80.5;49;;;;;;
LUZ;01.07.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;105.9;64;;;;;;
LUZ;01.08.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;236.6;139;;;;;;
LUZ;01.09.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;93.9;86;;;;;;
LUZ;01.10.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;83.7;95;;;;;;
LUZ;01.11.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;88.7;114;;;;;;
LUZ;01.12.1869 00:00;;;;;;;;;;;;;;;;;;;;;;;43.9;56;;;;;;
LUZ;01.01.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;19.5;35;;;;;;
LUZ;01.02.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;29.9;49;;;;;;
LUZ;01.03.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;57.4;76;;;;;;
LUZ;01.04.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;49.9;52;;;;;;
LUZ;01.05.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;61.2;41;;;;;;
LUZ;01.06.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;61.8;38;;;;;;
LUZ;01.07.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;70.6;43;;;;;;
LUZ;01.08.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;138.7;82;;;;;;
LUZ;01.09.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;69.9;64;;;;;;
LUZ;01.10.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;194.5;221;;;;;;
LUZ;01.11.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;49;63;;;;;;
LUZ;01.12.1870 00:00;;;;;;;;;;;;;;;;;;;;;;;84.7;108;;;;;;
LUZ;01.01.1871 00:00;;;-5;-6.1;;;;;;;;;;;;;;;;;;;44;79;;;;;;
LUZ;01.02.1871 00:00;;;1.6;-0.3;;;;;;;;;;;;;;;;;;;34;55;;;;;;
LUZ;01.03.1871 00:00;;;4.2;-1.8;;;;;;;;;;;;;;;;;;;68.9;91;;;;;;
LUZ;01.04.1871 00:00;;;9.2;-0.7;;;;;;;;;;;;;;;;;;;106.9;111;;;;;;
LUZ;01.05.1871 00:00;;;12.2;-1.9;;;;;;;;;;;;;;;;;;;45.6;31;;;;;;
LUZ;01.06.1871 00:00;;;13;-4.6;;;;;;;;;;;;;;;;;;;151.6;92;;;;;;
LUZ;01.07.1871 00:00;;;18.5;-1;;;;;;;;;;;;;;;;;;;129.1;78;;;;;;
LUZ;01.08.1871 00:00;;;17;-1.9;;;;;;;;;;;;;;;;;;;107.7;63;;;;;;
LUZ;01.09.1871 00:00;;;15.5;0.7;;;;;;;;;;;;;;;;;;;54.9;50;;;;;;
LUZ;01.10.1871 00:00;;;6.4;-3.9;;;;;;;;;;;;;;;;;;;109.9;125;;;;;;
LUZ;01.11.1871 00:00;;;-0.4;-5.5;;;;;;;;;;;;;;;;;;;64.7;83;;;;;;
LUZ;01.12.1871 00:00;;;-6.7;-8.6;;;;;;;;;;;;;;;;;;;20.9;27;;;;;;
LUZ;01.01.1872 00:00;;;0.2;-0.9;;;;;;;;;;;;;;;;;;;46.1;83;;;;;;
LUZ;01.02.1872 00:00;;;0.8;-1.1;;;;;;;;;;;;;;;;;;;43.2;70;;;;;;
LUZ;01.03.1872 00:00;;;5.5;-0.5;;;;;;;;;;;;;;;;;;;47;62;;;;;;
LUZ;01.04.1872 00:00;;;9.2;-0.7;;;;;;;;;;;;;;;;;;;58;60;;;;;;
LUZ;01.05.1872 00:00;;;11.5;-2.6;;;;;;;;;;;;;;;;;;;155.3;104;;;;;;
LUZ;01.06.1872 00:00;;;15.1;-2.5;;;;;;;;;;;;;;;;;;;181.5;110;;;;;;
LUZ;01.07.1872 00:00;;;18.3;-1.2;;;;;;;;;;;;;;;;;;;151.4;91;;;;;;
LUZ;01.08.1872 00:00;;;15;-3.9;;;;;;;;;;;;;;;;;;;239.6;141;;;;;;
LUZ;01.09.1872 00:00;;;13.7;-1.1;;;;;;;;;;;;;;;;;;;71.9;66;;;;;;
LUZ;01.10.1872 00:00;;;9.3;-1;;;;;;;;;;;;;;;;;;;105.8;120;;;;;;
LUZ;01.11.1872 00:00;;;5.4;0.3;;;;;;;;;;;;;;;;;;;72;92;;;;;;
LUZ;01.12.1872 00:00;;;2.4;0.5;;;;;;;;;;;;;;;;;;;101.5;129;;;;;;
LUZ;01.01.1873 00:00;;;1.3;0.2;;;;;;;;;;;;;;;;;;;38.9;70;;;;;;
LUZ;01.02.1873 00:00;;;-0.1;-2;;;;;;;;;;;;;;;;;;;31.9;52;;;;;;
LUZ;01.03.1873 00:00;;;5.9;-0.1;;;;;;;;;;;;;;;;;;;98.2;130;;;;;;
LUZ;01.04.1873 00:00;;;6.6;-3.3;;;;;;;;;;;;;;;;;;;172;178;;;;;;
LUZ;01.05.1873 00:00;;;10.2;-3.9;;;;;;;;;;;;;;;;;;;134.9;91;;;;;;
LUZ;01.06.1873 00:00;;;16;-1.6;;;;;;;;;;;;;;;;;;;141.3;86;;;;;;
LUZ;01.07.1873 00:00;;;19.5;0;;;;;;;;;;;;;;;;;;;133.8;81;;;;;;
LUZ;01.08.1873 00:00;;;18;-0.9;;;;;;;;;;;;;;;;;;;195.9;115;;;;;;
LUZ;01.09.1873 00:00;;;12.9;-1.9;;;;;;;;;;;;;;;;;;;84.9;78;;;;;;
LUZ;01.10.1873 00:00;;;8.8;-1.5;;;;;;;;;;;;;;;;;;;138.1;157;;;;;;
LUZ;01.11.1873 00:00;;;3.7;-1.4;;;;;;;;;;;;;;;;;;;45.9;59;;;;;;
LUZ;01.12.1873 00:00;;;-1.2;-3.1;;;;;;;;;;;;;;;;;;;20.9;27;;;;;;
LUZ;01.01.1874 00:00;;;-0.5;-1.6;;;;;;;;;;;;;;;;;;;16.4;29;;;;;;
LUZ;01.02.1874 00:00;;;-0.2;-2.1;;;;;;;;;;;;;;;;;;;31.9;52;;;;;;
LUZ;01.03.1874 00:00;;;3.2;-2.8;;;;;;;;;;;;;;;;;;;45.9;61;;;;;;
LUZ;01.04.1874 00:00;;;10.1;0.2;;;;;;;;;;;;;;;;;;;76.3;79;;;;;;
LUZ;01.05.1874 00:00;;;8.9;-5.2;;;;;;;;;;;;;;;;;;;164.1;110;;;;;;
LUZ;01.06.1874 00:00;;;16.6;-1;;;;;;;;;;;;;;;;;;;132.9;81;;;;;;
LUZ;01.07.1874 00:00;;;19.6;0.1;;;;;;;;;;;;;;;;;;;228.6;138;;;;;;
LUZ;01.08.1874 00:00;;;15.2;-3.7;;;;;;;;;;;;;;;;;;;120.3;71;;;;;;
LUZ;01.09.1874 00:00;;;14.8;0;;;;;;;;;;;;;;;;;;;42.9;39;;;;;;
LUZ;01.10.1874 00:00;;;8.9;-1.4;;;;;;;;;;;;;;;;;;;30.2;34;;;;;;
LUZ;01.11.1874 00:00;;;1.1;-4;;;;;;;;;;;;;;;;;;;96;123;;;;;;
LUZ;01.12.1874 00:00;;;-2.6;-4.5;;;;;;;;;;;;;;;;;;;91;116;;;;;;
LUZ;01.01.1875 00:00;;;1.8;0.7;;;;;;;;;;;;;;;;;;;94.2;169;;;;;;
LUZ;01.02.1875 00:00;;;-3.4;-5.3;;;;;;;;;;;;;;;;;;;32.9;54;;;;;;
LUZ;01.03.1875 00:00;;;1.8;-4.2;;;;;;;;;;;;;;;;;;;48;64;;;;;;
LUZ;01.04.1875 00:00;;;8.3;-1.6;;;;;;;;;;;;;;;;;;;14.2;15;;;;;;
LUZ;01.05.1875 00:00;;;14.5;0.4;;;;;;;;;;;;;;;;;;;101;68;;;;;;
LUZ;01.06.1875 00:00;;;16.5;-1.1;;;;;;;;;;;;;;;;;;;256.4;156;;;;;;
LUZ;01.07.1875 00:00;;;16.5;-3;;;;;;;;;;;;;;;;;;;128.2;77;;;;;;
LUZ;01.08.1875 00:00;;;18.3;-0.6;;;;;;;;;;;;;;;;;;;79.5;47;;;;;;
LUZ;01.09.1875 00:00;;;14.7;-0.1;;;;;;;;;;;;;;;;;;;94.8;87;;;;;;
LUZ;01.10.1875 00:00;;;7.1;-3.2;;;;;;;;;;;;;;;;;;;160.3;182;;;;;;
LUZ;01.11.1875 00:00;;;3.2;-1.9;;;;;;;;;;;;;;;;;;;113.7;146;;;;;;
LUZ;01.12.1875 00:00;;;-2.7;-4.6;;;;;;;;;;;;;;;;;;;28.2;36;;;;;;
LUZ;01.01.1876 00:00;;;-2.8;-3.9;;;;;;;;;;;;;;;;;;;37.9;68;;;;;;
LUZ;01.02.1876 00:00;;;1.2;-0.7;;;;;;;;;;;;;;;;;;;78.2;128;;;;;;
LUZ;01.03.1876 00:00;;;3.7;-2.3;;;;;;;;;;;;;;;;;;;216.2;287;;;;;;
LUZ;01.04.1876 00:00;;;7.8;-2.1;;;;;;;;;;;;;;;;;;;145.5;151;;;;;;
LUZ;01.05.1876 00:00;;;8.9;-5.2;;;;;;;;;;;;;;;;;;;129.1;87;;;;;;
LUZ;01.06.1876 00:00;;;15.4;-2.2;;;;;;;;;;;;;;;;;;;223.6;136;;;;;;
LUZ;01.07.1876 00:00;;;18.2;-1.3;;;;;;;;;;;;;;;;;;;118.9;72;;;;;;
LUZ;01.08.1876 00:00;;;17.1;-1.8;;;;;;;;;;;;;;;;;;;132.9;78;;;;;;
LUZ;01.09.1876 00:00;;;12.1;-2.7;;;;;;;;;;;;;;;;;;;141.8;130;;;;;;
LUZ;01.10.1876 00:00;;;10.5;0.2;;;;;;;;;;;;;;;;;;;23.2;26;;;;;;
LUZ;01.11.1876 00:00;;;3;-2.1;;;;;;;;;;;;;;;;;;;86.6;111;;;;;;
LUZ;01.12.1876 00:00;;;3.4;1.5;;;;;;;;;;;;;;;;;;;65.9;84;;;;;;
LUZ;01.01.1877 00:00;;;3.1;2;;;;;;;;;;;;;;;;;;;49.1;88;;;;;;
LUZ;01.02.1877 00:00;;;3.2;1.3;;;;;;;;;;;;;;;;;;;87.5;143;;;;;;
LUZ;01.03.1877 00:00;;;2.3;-3.7;;;;;;;;;;;;;;;;;;;108.6;144;;;;;;
LUZ;01.04.1877 00:00;;;7.7;-2.2;;;;;;;;;;;;;;;;;;;131.3;136;;;;;;
LUZ;01.05.1877 00:00;;;9.9;-4.2;;;;;;;;;;;;;;;;;;;140.8;95;;;;;;
LUZ;01.06.1877 00:00;;;18.4;0.8;;;;;;;;;;;;;;;;;;;91.7;56;;;;;;
LUZ;01.07.1877 00:00;;;16.8;-2.7;;;;;;;;;;;;;;;;;;;195.1;118;;;;;;
LUZ;01.08.1877 00:00;;;17.6;-1.3;;;;;;;;;;;;;;;;;;;163.9;96;;;;;;
LUZ;01.09.1877 00:00;;;11;-3.8;;;;;;;;;;;;;;;;;;;78.9;72;;;;;;
LUZ;01.10.1877 00:00;;;6.5;-3.8;;;;;;;;;;;;;;;;;;;66.5;75;;;;;;
LUZ;01.11.1877 00:00;;;5.1;0;;;;;;;;;;;;;;;;;;;97;125;;;;;;
LUZ;01.12.1877 00:00;;;0.6;-1.3;;;;;;;;;;;;;;;;;;;94.1;120;;;;;;
LUZ;01.01.1878 00:00;;;-2.2;-3.3;;;;;;;;;;;;;;;;;;;78.8;141;;;;;;
LUZ;01.02.1878 00:00;;;1;-0.9;;;;;;;;;;;;;;;;;;;19.6;32;;;;;;
LUZ;01.03.1878 00:00;;;2.8;-3.2;;;;;;;;;;;;;;;;;;;78.3;104;;;;;;
LUZ;01.04.1878 00:00;;;8.5;-1.4;;;;;;;;;;;;;;;;;;;92.6;96;;;;;;
LUZ;01.05.1878 00:00;;;14;-0.1;;;;;;;;;;;;;;;;;;;106.8;72;;;;;;
LUZ;01.06.1878 00:00;;;15.2;-2.4;;;;;;;;;;;;;;;;;;;197.4;120;;;;;;
LUZ;01.07.1878 00:00;;;16.6;-2.9;;;;;;;;;;;;;;;;;;;158.9;96;;;;;;
LUZ;01.08.1878 00:00;;;16.3;-2.6;;;;;;;;;;;;;;;;;;;150.3;88;;;;;;
LUZ;01.09.1878 00:00;;;13.1;-1.7;;;;;;;;;;;;;;;;;;;134.8;123;;;;;;
LUZ;01.10.1878 00:00;;;9.2;-1.1;;;;;;;;;;;;;;;;;;;95.7;109;;;;;;
LUZ;01.11.1878 00:00;;;1.9;-3.2;;;;;;;;;;;;;;;;;;;50.1;64;;;;;;
LUZ;01.12.1878 00:00;;;-2.4;-4.3;;;;;;;;;;;;;;;;;;;126.6;161;;;;;;
LUZ;01.01.1879 00:00;;;-1.2;-2.3;;;;;;;;;;;;;;;;;;;61.4;110;;;;;;
LUZ;01.02.1879 00:00;;;1.5;-0.4;;;;;;;;;;;;;;;;;;;111.2;181;;;;;;
LUZ;01.03.1879 00:00;;;3.7;-2.3;;;;;;;;;;;;;;;;;;;16.7;22;;;;;;
LUZ;01.04.1879 00:00;;;6;-3.9;;;;;;;;;;;;;;;;;;;142.5;148;;;;;;
LUZ;01.05.1879 00:00;;;8.3;-5.8;;;;;;;;;;;;;;;;;;;138.8;93;;;;;;
LUZ;01.06.1879 00:00;;;15.9;-1.7;;;;;;;;;;;;;;;;;;;139.4;85;;;;;;
LUZ;01.07.1879 00:00;;;14.9;-4.6;;;;;;;;;;;;;;;;;;;159.8;97;;;;;;
LUZ;01.08.1879 00:00;;;17.7;-1.2;;;;;;;;;;;;;;;;;;;193;114;;;;;;
LUZ;01.09.1879 00:00;;;13;-1.8;;;;;;;;;;;;;;;;;;;124.8;114;;;;;;
LUZ;01.10.1879 00:00;;;6.5;-3.8;;;;;;;;;;;;;;;;;;;83.7;95;;;;;;
LUZ;01.11.1879 00:00;;;-0.1;-5.2;;;;;;;;;;;;;;;;;;;108.5;139;;;;;;
LUZ;01.12.1879 00:00;;;-7.5;-9.4;;;;;;;;;;;;;;;;;;;35.6;45;;;;;;
LUZ;01.01.1880 00:00;;;-5.1;-6.2;;;;;;;;;;;;;;;;;;;23.5;42;;;;;;
LUZ;01.02.1880 00:00;;;0.8;-1.1;;;;;;;;;;;;;;;;;;;42.2;69;;;;;;
LUZ;01.03.1880 00:00;;;6.5;0.5;;;;;;;;;;;;;;;;;;;25.1;33;;;;;;
LUZ;01.04.1880 00:00;;;8.4;-1.5;;;;;;;;;;;;;;;;;;;149.6;155;;;;;;
LUZ;01.05.1880 00:00;;;11.1;-3;;;;;;;;;;;;;;;;;;;72.8;49;;;;;;
LUZ;01.06.1880 00:00;;;14.7;-2.9;;;;;;;;;;;;;;;;;;;118.8;72;;;;;;
LUZ;01.07.1880 00:00;;;18.8;-0.7;;;;;;;;;;;;;;;;;;;171;103;;;;;;
LUZ;01.08.1880 00:00;;;15.6;-3.3;;;;;;;;;;;;;;;;;;;211.6;124;;;;;;
LUZ;01.09.1880 00:00;;;13.7;-1.1;;;;;;;;;;;;;;;;;;;89.1;82;;;;;;
LUZ;01.10.1880 00:00;;;8.2;-2.1;;;;;;;;;;;;;;;;;;;214.1;243;;;;;;
LUZ;01.11.1880 00:00;;;4.3;-0.8;;;;;;;;;;;;;;;;;;;36.4;47;;;;;;
LUZ;01.12.1880 00:00;;;4.4;2.5;;;;;;;;;;;;;;;;;;;63;80;;;;;;
LUZ;01.01.1881 00:00;;;-3.3;-4.4;;;;;;;;;;;;;;;;;;;37.3;67;;;;;;
LUZ;01.02.1881 00:00;;;1.7;-0.2;;;;;;;;;;;;;;;;;;;35.5;58;;;;;;
LUZ;01.03.1881 00:00;;;4.8;-1.2;;;;;;;;;;;;;;;;;;;71.2;94;;;;;;
LUZ;01.04.1881 00:00;;;7.1;-2.8;;;;;;;;;;;;;;;;;;;110.9;115;;;;;;
LUZ;01.05.1881 00:00;;;11.4;-2.7;;;;;;;;;;;;;;;;;;;90.9;61;;;;;;
LUZ;01.06.1881 00:00;;;14.8;-2.8;;;;;;;;;;;;;;;;;;;205.2;125;;;;;;
LUZ;01.07.1881 00:00;;;19.8;0.3;;;;;;;;;;;;;;;;;;;124.1;75;;;;;;
LUZ;01.08.1881 00:00;;;16.7;-2.2;;;;;;;;;;;;;;;;;;;209.4;123;;;;;;
LUZ;01.09.1881 00:00;;;11.8;-3;;;;;;;;;;;;;;;;;;;187.4;172;;;;;;
LUZ;01.10.1881 00:00;;;5.1;-5.2;;;;;;;;;;;;;;;;;;;76.5;87;;;;;;
LUZ;01.11.1881 00:00;;;4.2;-0.9;;;;;;;;;;;;;;;;;;;13.7;18;;;;;;
LUZ;01.12.1881 00:00;;;-0.2;-2.1;;;;;;;;;;;;;;;;;;;35;45;;;;;;
LUZ;01.01.1882 00:00;;;-1.3;-2.4;;;;;;;;;;;;;;;;;;;17.1;31;;;;;;
LUZ;01.02.1882 00:00;;;0.1;-1.8;;;;;;;;;;;;;;;;;;;22;36;;;;;;
LUZ;01.03.1882 00:00;;;5.4;-0.6;;;;;;;;;;;;;;;;;;;34.4;46;;;;;;
LUZ;01.04.1882 00:00;;;8;-1.9;;;;;;;;;;;;;;;;;;;72.6;75;;;;;;
LUZ;01.05.1882 00:00;;;12.7;-1.4;;;;;;;;;;;;;;;;;;;113.7;76;;;;;;
LUZ;01.06.1882 00:00;;;14.6;-3;;;;;;;;;;;;;;;;;;;249;151;;;;;;
LUZ;01.07.1882 00:00;;;15.7;-3.8;;;;;;;;;;;;;;;;;;;144.8;87;;;;;;
LUZ;01.08.1882 00:00;;;14.7;-4.2;;;;;;;;;;;;;;;;;;;98.6;58;;;;;;
LUZ;01.09.1882 00:00;;;11.5;-3.3;;;;;;;;;;;;;;;;;;;247.6;227;;;;;;
LUZ;01.10.1882 00:00;;;9;-1.3;;;;;;;;;;;;;;;;;;;157.1;178;;;;;;
LUZ;01.11.1882 00:00;;;4.7;-0.4;;;;;;;;;;;;;;;;;;;136.2;175;;;;;;
LUZ;01.12.1882 00:00;;;0.8;-1.1;;;;;;;;;;;;;;;;;;;81.5;104;;;;;;
LUZ;01.01.1883 00:00;;;0.5;-0.6;;;;;;;;;;;;;;;;;;;31.4;56;;;;;;
LUZ;01.02.1883 00:00;;;2.7;0.8;;;;;;;;;;;;;;;;;;;52.8;86;;;;;;
LUZ;01.03.1883 00:00;;;0.2;-5.8;;;;;;;;;;;;;;;;;;;47.6;63;;;;;;
LUZ;01.04.1883 00:00;;;7.6;-2.3;;;;;;;;;;;;;;;;;;;47.3;49;;;;;;
LUZ;01.05.1883 00:00;;;12.6;-1.5;;;;;;;;;;;;;;;;;;;126.6;85;;;;;;
LUZ;01.06.1883 00:00;;;14.9;-2.7;;;;;;;;;;;;;;;;;;;175.8;107;;;;;;
LUZ;01.07.1883 00:00;;;16.1;-3.4;;;;;;;;;;;;;;;;;;;229.7;139;;;;;;
LUZ;01.08.1883 00:00;;;15.7;-3.2;;;;;;;;;;;;;;;;;;;86.2;51;;;;;;
LUZ;01.09.1883 00:00;;;12.8;-2;;;;;;;;;;;;;;;;;;;116.8;107;;;;;;
LUZ;01.10.1883 00:00;;;7.1;-3.2;;;;;;;;;;;;;;;;;;;79;90;;;;;;
LUZ;01.11.1883 00:00;;;4.1;-1;;;;;;;;;;;;;;;;;;;101.1;130;;;;;;
LUZ;01.12.1883 00:00;;;0.2;-1.7;;;;;;;;;;;;;;;;;;;44.3;57;;;;;;
LUZ;01.01.1884 00:00;;;1.9;0.8;;;;;;;;;;;;;;;;;;;24.7;44;;;;;;
LUZ;01.02.1884 00:00;;;2.1;0.2;;;;;;;;;;;;;;;;;;;81.2;132;;;;;;
LUZ;01.03.1884 00:00;;;5.1;-0.9;;;;;;;;;;;;;;;;;;;22.6;30;;;;;;
LUZ;01.04.1884 00:00;;;7.4;-2.5;;;;;;;;;;;;;;;;;;;74;77;;;;;;
LUZ;01.05.1884 00:00;;;13.4;-0.7;;;;;;;;;;;;;;;;;;;88.8;60;;;;;;
LUZ;01.06.1884 00:00;;;12.8;-4.8;;;;;;;;;;;;;;;;;;;159.2;97;;;;;;
LUZ;01.07.1884 00:00;;;17.9;-1.6;;;;;;;;;;;;;;;;;;;157.2;95;;;;;;
LUZ;01.08.1884 00:00;;;17.2;-1.7;;;;;;;;;;;;;;;;;;;115;68;;;;;;
LUZ;01.09.1884 00:00;;;13.4;-1.4;;;;;;;;;;;;;;;;;;;76.7;70;;;;;;
LUZ;01.10.1884 00:00;;;7.8;-2.5;;;;;;;;;;;;;;;;;;;52.9;60;;;;;;
LUZ;01.11.1884 00:00;;;1.9;-3.2;;;;;;;;;;;;;;;;;;;27.3;35;;;;;;
LUZ;01.12.1884 00:00;;;0.5;-1.4;;;;;;;;;;;;;;;;;;;84.8;108;;;;;;
LUZ;01.01.1885 00:00;;;-4;-5.1;;;;;;;;;;;;;;;;;;;10.4;19;;;;;;
LUZ;01.02.1885 00:00;;;3.1;1.2;;;;;;;;;;;;;;;;;;;92;150;;;;;;
